name, type,
cpd:C00188,compound,
cpd:C11851,compound,
ko:K04036,ortholog,
ko:K04034,ortholog,
ko:K04034,ortholog,
ko:K04034,ortholog,
ko:K04035,ortholog,
ko:K04035,ortholog,
ko:K04035,ortholog,
cpd:C11850,compound,
cpd:C11830,compound,
cpd:C11829,compound,
cpd:C05793,compound,
cpd:C05794,compound,
cpd:C05789,compound,
cpd:C05790,compound,
cpd:C05777,compound,
cpd:C11630,compound,
cpd:C05770,compound,
cpd:C00931,compound,
cpd:C00032,compound,
cpd:C00992,compound,
cpd:C05795,compound,
cpd:C05787,compound,
ko:K05368,ortholog,
cpd:C06508,compound,
cpd:C05791,compound,
path:ko00860,map,
path:ko00260,map,
path:ko00250,map,
ko:K00228,ortholog,
cpd:C03194,compound,
cpd:C06320,compound,
cpd:C03516,compound,
cpd:C11538,compound,
cpd:C00748,compound,
cpd:C06406,compound,
cpd:C06509,compound,
cpd:C06510,compound,
cpd:C00194,compound,
cpd:C03114,compound,
cpd:C04778,compound,
cpd:C05775,compound,
cpd:C00541,compound,
cpd:C02463,compound,
cpd:C00025,compound,
cpd:C02987,compound,
cpd:C03741,compound,
cpd:C02800,compound,
cpd:C01024,compound,
cpd:C05766,compound,
cpd:C01051,compound,
cpd:C05767,compound,
cpd:C05769,compound,
cpd:C05768,compound,
cpd:C02469,compound,
cpd:C14818,compound,
cpd:C03263,compound,
cpd:C01079,compound,
cpd:C14818,compound,
cpd:C05779,compound,
cpd:C14819,compound,
cpd:C03029,compound,
cpd:C00500,compound,
cpd:C05913,compound,
cpd:C05786,compound,
cpd:C00486,compound,
cpd:C05912,compound,
cpd:C14819,compound,
cpd:C04536,compound,
cpd:C05772,compound,
cpd:C06416,compound,
cpd:C00430,compound,
cpd:C16242,compound,
cpd:C11540,compound,
cpd:C02880,compound,
cpd:C11545,compound,
cpd:C05798,compound,
cpd:C06407,compound,
cpd:C06505,compound,
cpd:C17401,compound,
cpd:C05778,compound,
cpd:C06507,compound,
cpd:C05797,compound,
cpd:C05307,compound,
cpd:C06319,compound,
cpd:C11543,compound,
cpd:C11542,compound,
cpd:C01708,compound,
cpd:C05781,compound,
cpd:C06408,compound,
cpd:C02139,compound,
cpd:C06399,compound,
cpd:C06506,compound,
cpd:C02823,compound,
cpd:C06503,compound,
cpd:C05773,compound,
cpd:C05785,compound,
cpd:C00524,compound,
cpd:C05782,compound,
cpd:C05783,compound,
cpd:C05784,compound,
cpd:C05780,compound,
cpd:C03179,compound,
cpd:C00853,compound,
cpd:C06504,compound,
cpd:C05306,compound,
ko:K01195,ortholog,
ko:K00699,ortholog,
ko:K08100,ortholog,
ko:K00214 ko:K05901,ortholog,
ko:K05370,ortholog,
ko:K05369,ortholog,
ko:K04040,ortholog,
ko:K08099,ortholog,
ko:K05371,ortholog,
ko:K08101,ortholog,
ko:K01764,ortholog,
ko:K19073,ortholog,
ko:K04037 ko:K04038 ko:K04039,ortholog,
ko:K00218,ortholog,
ko:K00218,ortholog,
ko:K02257 ko:K02301,ortholog,
ko:K01772,ortholog,
ko:K13624 ko:K14735 ko:K19054 ko:K03594,ortholog,
ko:K03428,ortholog,
ko:K03403 ko:K03404 ko:K03405,ortholog,
ko:K00231,ortholog,
ko:K01599,ortholog,
ko:K01719 ko:K13542 ko:K13543,ortholog,
ko:K00589 ko:K02302 ko:K02303 ko:K02496 ko:K13542 ko:K13543,ortholog,
ko:K01599,ortholog,
ko:K01749,ortholog,
ko:K01698,ortholog,
ko:K01845,ortholog,
ko:K00643,ortholog,
ko:K02492,ortholog,
ko:K01885 ko:K14163,ortholog,
ko:K02302 ko:K02304 ko:K03794,ortholog,
ko:K02302 ko:K02304,ortholog,
ko:K02190 ko:K03795,ortholog,
ko:K03394 ko:K13540,ortholog,
ko:K05934 ko:K13540 ko:K13541,ortholog,
ko:K05936,ortholog,
ko:K05895,ortholog,
ko:K03399,ortholog,
ko:K02191,ortholog,
ko:K03394 ko:K13540,ortholog,
ko:K02229,ortholog,
ko:K05934 ko:K13540 ko:K13541,ortholog,
ko:K05936,ortholog,
ko:K02228,ortholog,
ko:K05895,ortholog,
ko:K06042,ortholog,
ko:K02224,ortholog,
ko:K02230 ko:K09882 ko:K09883,ortholog,
ko:K06042,ortholog,
ko:K02224,ortholog,
ko:K13786,ortholog,
ko:K00798 ko:K19221,ortholog,
ko:K02232,ortholog,
ko:K08260,ortholog,
ko:K00798 ko:K19221,ortholog,
ko:K02231,ortholog,
ko:K00798 ko:K19221 ko:K04032,ortholog,
ko:K02231,ortholog,
ko:K04720,ortholog,
ko:K02233,ortholog,
ko:K02226,ortholog,
ko:K00768,ortholog,
ko:K02259,ortholog,
ko:K02225 ko:K02227,ortholog,
ko:K02225 ko:K02227,ortholog,
ko:K00595,ortholog,
ko:K02189 ko:K13541,ortholog,
ko:K02188,ortholog,
ko:K00510,ortholog,
cpd:C02191,compound,
cpd:C11539,compound,
cpd:C11832,compound,
cpd:C11831,compound,
cpd:C18021,compound,
ko:K13071,ortholog,
cpd:C18022,compound,
ko:K13545,ortholog,
cpd:C18098,compound,
ko:K13600,ortholog,
cpd:C16541,compound,
ko:K04040,ortholog,
ko:K08099,ortholog,
cpd:C18151,compound,
ko:K13606,ortholog,
cpd:C16540,compound,
ko:K13606,ortholog,
cpd:C18152,compound,
ko:K11333 ko:K11334 ko:K11335,ortholog,
ko:K11336,ortholog,
cpd:C18154,compound,
cpd:C18153,compound,
ko:K11333 ko:K11334 ko:K11335,ortholog,
ko:K11336,ortholog,
ko:K11337,ortholog,
cpd:C18155,compound,
ko:K04040,ortholog,
ko:K10960,ortholog,
cpd:C11242,compound,
cpd:C18157,compound,
ko:K13601 ko:K13602,ortholog,
cpd:C18160,compound,
ko:K11336 ko:K13603,ortholog,
ko:K13605,ortholog,
cpd:C18162,compound,
ko:K13604,ortholog,
cpd:C18161,compound,
ko:K13605,ortholog,
cpd:C18163,compound,
cpd:C18156,compound,
cpd:C11243,compound,
ko:K04040,ortholog,
ko:K10960,ortholog,
cpd:C18064,compound,
path:ko00740,map,
ko:K00230,ortholog,
ko:K16651,ortholog,
ko:K13600,ortholog,
ko:K18010,ortholog,
path:ko04660,map,
path:ko04640,map,
path:ko04662,map,
path:ko05340,map,
ko:K05653,ortholog,
ko:K03160,ortholog,
ko:K03161,ortholog,
ko:K06856,ortholog,
ko:K06856,ortholog,
ko:K06454,ortholog,
ko:K06458 ko:K06459,ortholog,
ko:K06458 ko:K06459,ortholog,
ko:K06454,ortholog,
ko:K06856,ortholog,
ko:K07210,ortholog,
ko:K10989,ortholog,
ko:K03648,ortholog,
ko:K06856,ortholog,
ko:K06506,ortholog,
ko:K07371,ortholog,
ko:K07370,ortholog,
ko:K06713,ortholog,
ko:K05151,ortholog,
ko:K06465,ortholog,
ko:K05150,ortholog,
ko:K01488,ortholog,
ko:K05072,ortholog,
ko:K05070,ortholog,
ko:K10628,ortholog,
ko:K10988,ortholog,
ko:K06450,ortholog,
ko:K06451,ortholog,
ko:K10887,ortholog,
ko:K06478,ortholog,
ko:K06458,ortholog,
ko:K07360,ortholog,
ko:K05856,ortholog,
ko:K10603,ortholog,
ko:K06856,ortholog,
ko:K10628,ortholog,
ko:K10988,ortholog,
ko:K05654,ortholog,
ko:K08061,ortholog,
ko:K08063,ortholog,
ko:K08062,ortholog,
ko:K08060,ortholog,
ko:K06856,ortholog,
ko:K06856,ortholog,
ko:K16056,ortholog,
ko:K16056,ortholog,
cpd:C11557,compound,
ko:K00920,ortholog,
cpd:C11555,compound,
ko:K01099,ortholog,
ko:K00915,ortholog,
ko:K00915,ortholog,
ko:K01110,ortholog,
ko:K03103,ortholog,
ko:K01106,ortholog,
ko:K00911,ortholog,
ko:K00913,ortholog,
ko:K01083,ortholog,
ko:K01093,ortholog,
ko:K00913,ortholog,
ko:K00915,ortholog,
ko:K00913,ortholog,
ko:K01106,ortholog,
ko:K01107 ko:K15422,ortholog,
ko:K01107 ko:K15422,ortholog,
ko:K01109,ortholog,
ko:K01108,ortholog,
path:ko00562,map,
ko:K01858,ortholog,
ko:K01092 ko:K15759 ko:K10047 ko:K18649,ortholog,
ko:K01092 ko:K15759 ko:K10047 ko:K18649,ortholog,
ko:K00469,ortholog,
ko:K19517,ortholog,
ko:K00888 ko:K13711,ortholog,
ko:K01114 ko:K16619,ortholog,
ko:K00889 ko:K13712,ortholog,
ko:K00914,ortholog,
ko:K01108 ko:K18081 ko:K18082 ko:K18083 ko:K18086,ortholog,
path:ko00040,map,
path:ko00564,map,
ko:K01092 ko:K15759 ko:K10047 ko:K18649,ortholog,
ko:K01116 ko:K05857 ko:K05858 ko:K05859 ko:K05860 ko:K05861 ko:K19006,ortholog,
ko:K01771,ortholog,
ko:K10572,ortholog,
ko:K00922,ortholog,
ko:K00010,ortholog,
ko:K03335,ortholog,
cpd:C01272,compound,
cpd:C01204,compound,
cpd:C01245,compound,
cpd:C01243,compound,
cpd:C01284,compound,
cpd:C04520,compound,
cpd:C04563,compound,
cpd:C04477,compound,
cpd:C04579,compound,
cpd:C04063,compound,
cpd:C04062,compound,
cpd:C01220,compound,
cpd:C00092,compound,
cpd:C04006,compound,
cpd:C03546,compound,
cpd:C00191,compound,
cpd:C01177,compound,
cpd:C04549,compound,
cpd:C04637,compound,
cpd:C01277,compound,
cpd:C05981,compound,
cpd:C01194,compound,
cpd:C00641,compound,
cpd:C03659,compound,
cpd:C03660,compound,
cpd:C00691,compound,
cpd:C04287,compound,
cpd:C16737,compound,
cpd:C06892,compound,
ko:K03336,ortholog,
ko:K03337,ortholog,
ko:K03338,ortholog,
cpd:C06893,compound,
cpd:C00222,compound,
cpd:C00024,compound,
cpd:C00111,compound,
cpd:C00118,compound,
ko:K03339,ortholog,
ko:K00140,ortholog,
ko:K01803,ortholog,
path:ko00010,map,
cpd:C11556,compound,
ko:K00921,ortholog,
ko:K00999,ortholog,
cpd:C11554,compound,
ko:K01109,ortholog,
ko:K00923,ortholog,
ko:K03084 ko:K15909,ortholog,
path:ko00020,map,
cpd:C20251,compound,
cpd:C00137,compound,
ko:K06606,ortholog,
ko:K00010,ortholog,
cpd:C19891,compound,
cpd:C06153,compound,
ko:K16043,ortholog,
ko:K16044,ortholog,
ko:K07281,ortholog,
cpd:C19794,compound,
ko:K07291,ortholog,
cpd:C19799,compound,
ko:K01108 ko:K18081 ko:K18082 ko:K18083 ko:K18086,ortholog,
ko:K10159,ortholog,
ko:K10160,ortholog,
ko:K04687,ortholog,
ko:K08057,ortholog,
ko:K03990,ortholog,
ko:K03986 ko:K03987 ko:K03988,ortholog,
path:ko04610,map,
path:ko04620,map,
ko:K10161,ortholog,
ko:K04729,ortholog,
ko:K04730 ko:K04733,ortholog,
ko:K03175,ortholog,
ko:K04430,ortholog,
ko:K04440,ortholog,
ko:K04441,ortholog,
ko:K04371,ortholog,
ko:K04379 ko:K04448,ortholog,
ko:K03156,ortholog,
ko:K05406 ko:K05425,ortholog,
ko:K05842,ortholog,
ko:K05415,ortholog,
ko:K04734,ortholog,
ko:K02580 ko:K04735,ortholog,
ko:K07210 ko:K04467 ko:K07209,ortholog,
ko:K03156,ortholog,
ko:K04519,ortholog,
ko:K05132 ko:K05133,ortholog,
ko:K13241,ortholog,
cpd:C00062,compound,
cpd:C00533,compound,
ko:K03158,ortholog,
path:ko00330,map,
ko:K04674,ortholog,
ko:K04388,ortholog,
ko:K04500,ortholog,
ko:K03982,ortholog,
path:ko04350,map,
ko:K01354,ortholog,
ko:K08571,ortholog,
ko:K04630 ko:K04534,ortholog,
ko:K03916,ortholog,
ko:K04634 ko:K04635 ko:K04636 ko:K04637,ortholog,
ko:K05858,ortholog,
cpd:C01245,compound,
cpd:C00076,compound,
path:ko04020,map,
ko:K04632 ko:K04633,ortholog,
ko:K08041,ortholog,
cpd:C00575,compound,
ko:K02649 ko:K00922,ortholog,
ko:K04456,ortholog,
cpd:C05981,compound,
path:ko04070,map,
ko:K05443,ortholog,
ko:K13375 ko:K13376 ko:K13377,ortholog,
ko:K03456 ko:K04354 ko:K04382,ortholog,
ko:K04389,ortholog,
ko:K03156,ortholog,
ko:K04390,ortholog,
ko:K03158,ortholog,
ko:K02373,ortholog,
ko:K04398,ortholog,
ko:K04724,ortholog,
ko:K04687,ortholog,
ko:K05132 ko:K05133,ortholog,
path:ko04210,map,
ko:K14624,ortholog,
ko:K10030,ortholog,
ko:K05405,ortholog,
ko:K05408,ortholog,
path:map4670,map,
ko:K04389,ortholog,
ko:K10784 ko:K10785,ortholog,
ko:K04390,ortholog,
ko:K06450 ko:K06451 ko:K06452 ko:K06453,ortholog,
ko:K04398,ortholog,
ko:K13729,ortholog,
ko:K01283,ortholog,
ko:K12499,ortholog,
ko:K04734,ortholog,
ko:K02580 ko:K04735,ortholog,
ko:K05429,ortholog,
ko:K10169,ortholog,
cpd:C00306,compound,
path:ko05142,map,
undefined,group,
undefined,group,
undefined,group,
ko:K05774,ortholog,
ko:K01810 ko:K06859 ko:K13810 ko:K15916,ortholog,
ko:K01625 ko:K17463,ortholog,
path:ko00010,map,
ko:K00852,ortholog,
ko:K01839 ko:K15779,ortholog,
ko:K01619,ortholog,
ko:K00948,ortholog,
ko:K01839 ko:K15779,ortholog,
ko:K00852,ortholog,
ko:K00615,ortholog,
ko:K01807 ko:K01808,ortholog,
ko:K01783,ortholog,
ko:K00615,ortholog,
ko:K01623 ko:K01624 ko:K01622 ko:K11645 ko:K16305 ko:K16306,ortholog,
ko:K00850 ko:K16370,ortholog,
ko:K03841 ko:K02446 ko:K11532 ko:K01086 ko:K04041 ko:K01622,ortholog,
ko:K01810 ko:K06859 ko:K13810 ko:K15916,ortholog,
ko:K00032,ortholog,
ko:K11441,ortholog,
ko:K00033,ortholog,
ko:K01057 ko:K07404,ortholog,
ko:K00036,ortholog,
ko:K00874,ortholog,
ko:K01690,ortholog,
ko:K00851,ortholog,
ko:K05308,ortholog,
ko:K01053,ortholog,
ko:K00117,ortholog,
ko:K00115,ortholog,
ko:K00034,ortholog,
path:ko00010,map,
path:ko00040,map,
path:ko00230,map,
path:ko00030,map,
path:ko00240,map,
path:ko00340,map,
ko:K06151 ko:K06152,ortholog,
ko:K00616 ko:K13810,ortholog,
ko:K01835 ko:K15779 ko:K15778,ortholog,
ko:K11395,ortholog,
ko:K03738,ortholog,
ko:K11529,ortholog,
path:ko00040,map,
ko:K11395,ortholog,
ko:K01621,ortholog,
ko:K00090,ortholog,
ko:K13937,ortholog,
cpd:C01151,compound,
cpd:C00668,compound,
cpd:C00118,compound,
cpd:C00022,compound,
cpd:C00257,compound,
cpd:C00198,compound,
cpd:C00031,compound,
cpd:C00221,compound,
cpd:C00345,compound,
cpd:C00204,compound,
cpd:C03752,compound,
cpd:C04442,compound,
cpd:C00117,compound,
cpd:C00119,compound,
cpd:C00620,compound,
cpd:C00121,compound,
cpd:C00279,compound,
cpd:C01218,compound,
cpd:C05382,compound,
cpd:C01801,compound,
cpd:C00673,compound,
cpd:C00118,compound,
cpd:C05378,compound,
cpd:C01172,compound,
cpd:C01236,compound,
cpd:C06473,compound,
cpd:C05345,compound,
cpd:C00672,compound,
cpd:C00577,compound,
cpd:C00258,compound,
cpd:C00631,compound,
cpd:C00231,compound,
cpd:C00231,compound,
cpd:C00199,compound,
cpd:C06019,compound,
ko:K00918,ortholog,
ko:K08093 ko:K13812 ko:K13831,ortholog,
ko:K08094 ko:K13831,ortholog,
cpd:C20589,compound,
ko:K17468,ortholog,
ko:K17464 ko:K17465 ko:K17466 ko:K17467,ortholog,
cpd:C03752,compound,
ko:K18020 ko:K18021 ko:K18022,ortholog,
cpd:C00197,compound,
ko:K00131,ortholog,
ko:K18127,ortholog,
ko:K18124,ortholog,
ko:K18125,ortholog,
ko:K18126,ortholog,
ko:K18128,ortholog,
path:ko00052,map,
path:ko00052,map,
ko:K18978,ortholog,
ko:K00033,ortholog,
ko:K19243,ortholog,
ko:K08727,ortholog,
ko:K10165,ortholog,
ko:K08846,ortholog,
ko:K07210,ortholog,
ko:K02581 ko:K04734,ortholog,
ko:K02580 ko:K04735,ortholog,
ko:K04467,ortholog,
ko:K07209,ortholog,
ko:K04427,ortholog,
ko:K04403,ortholog,
ko:K04404 ko:K12793,ortholog,
ko:K10030,ortholog,
ko:K14624,ortholog,
ko:K12499,ortholog,
ko:K03156,ortholog,
ko:K12794,ortholog,
ko:K16060,ortholog,
ko:K12798,ortholog,
ko:K12800,ortholog,
ko:K12799,ortholog,
ko:K01370,ortholog,
ko:K04519,ortholog,
ko:K05482,ortholog,
path:ko04120,map,
ko:K12792,ortholog,
ko:K04398,ortholog,
ko:K04395,ortholog,
ko:K12799,ortholog,
ko:K12801,ortholog,
ko:K01370,ortholog,
ko:K12805,ortholog,
ko:K01370,ortholog,
ko:K12799,ortholog,
ko:K12795,ortholog,
ko:K04079 ko:K09487,ortholog,
ko:K12796,ortholog,
ko:K12795,ortholog,
ko:K05405,ortholog,
ko:K01370,ortholog,
ko:K04440,ortholog,
ko:K04371,ortholog,
ko:K04441,ortholog,
ko:K12797,ortholog,
path:ko00550,map,
path:ko02040,map,
path:ko04010,map,
ko:K11859,ortholog,
path:ko04210,map,
path:ko04620,map,
ko:K12805,ortholog,
ko:K01370,ortholog,
ko:K12807,ortholog,
ko:K12806,ortholog,
ko:K12802,ortholog,
ko:K12803,ortholog,
ko:K12804,ortholog,
ko:K03175,ortholog,
ko:K10948,ortholog,
ko:K11031,ortholog,
ko:K08645 ko:K11030,ortholog,
path:ko03070,map,
cpd:C16060,compound,
path:ko04621,map,
path:ko04064,map,
undefined,group,
undefined,group,
undefined,group,
ko:K02263,ortholog,
cpd:C00061,compound,
cpd:C00390,compound,
cpd:C00399,compound,
cpd:C00524,compound,
ko:K03968,ortholog,
ko:K03967,ortholog,
ko:K03966,ortholog,
ko:K03965,ortholog,
ko:K03964,ortholog,
ko:K03963,ortholog,
ko:K03962,ortholog,
ko:K03961,ortholog,
ko:K03960,ortholog,
ko:K03959,ortholog,
ko:K03958,ortholog,
ko:K03957,ortholog,
ko:K03956,ortholog,
ko:K03955,ortholog,
ko:K03954,ortholog,
ko:K03953,ortholog,
ko:K03952,ortholog,
ko:K03951,ortholog,
ko:K03950,ortholog,
ko:K03949,ortholog,
ko:K03948,ortholog,
ko:K03947,ortholog,
ko:K03946,ortholog,
ko:K03945,ortholog,
cpd:C00080,compound,
cpd:C00080,compound,
ko:K03944,ortholog,
ko:K03943,ortholog,
ko:K03942,ortholog,
ko:K03941,ortholog,
ko:K03940,ortholog,
ko:K03939,ortholog,
ko:K03938,ortholog,
ko:K03937,ortholog,
ko:K03936,ortholog,
ko:K03935,ortholog,
ko:K03934,ortholog,
ko:K05585,ortholog,
ko:K05584,ortholog,
ko:K05583,ortholog,
ko:K05573,ortholog,
ko:K05575,ortholog,
ko:K05577,ortholog,
ko:K05576,ortholog,
ko:K05578,ortholog,
ko:K05580,ortholog,
ko:K05572,ortholog,
ko:K05588,ortholog,
ko:K05587,ortholog,
ko:K05586,ortholog,
ko:K05579,ortholog,
ko:K05581,ortholog,
ko:K05582,ortholog,
ko:K05574,ortholog,
ko:K00343,ortholog,
ko:K00342 ko:K15863,ortholog,
ko:K00341 ko:K15863,ortholog,
ko:K00340,ortholog,
ko:K00339,ortholog,
ko:K00338,ortholog,
ko:K00337,ortholog,
ko:K00336,ortholog,
ko:K00335,ortholog,
ko:K00334,ortholog,
ko:K00333 ko:K13378 ko:K13380,ortholog,
ko:K00332 ko:K13378 ko:K13380,ortholog,
ko:K00331 ko:K13380,ortholog,
ko:K00330,ortholog,
ko:K03884,ortholog,
ko:K03883,ortholog,
ko:K03882,ortholog,
ko:K03881,ortholog,
ko:K03880,ortholog,
ko:K03879,ortholog,
ko:K03878,ortholog,
ko:K02260,ortholog,
ko:K02259,ortholog,
ko:K02258,ortholog,
ko:K00356 ko:K03885 ko:K03934 ko:K03935 ko:K03936 ko:K03937 ko:K03938 ko:K03939 ko:K03940 ko:K03941 ko:K03942 ko:K03943 ko:K03944 ko:K03945 ko:K03946 ko:K03947 ko:K03948 ko:K03949 ko:K03950 ko:K03951 ko:K03952 ko:K03953 ko:K03954 ko:K03955 ko:K11352 ko:K11353 ko:K03957 ko:K03958 ko:K03959 ko:K03960 ko:K03961 ko:K03962 ko:K03963 ko:K03964 ko:K03965 ko:K03966 ko:K11351 ko:K03967 ko:K03968,ortholog,
ko:K02273,ortholog,
ko:K02272,ortholog,
ko:K02271,ortholog,
ko:K02269 ko:K02270,ortholog,
ko:K02268,ortholog,
ko:K02826,ortholog,
ko:K02827,ortholog,
ko:K02828,ortholog,
ko:K02829,ortholog,
ko:K02275,ortholog,
ko:K02274 ko:K15408,ortholog,
ko:K02276 ko:K15408,ortholog,
ko:K02277,ortholog,
path:ko00190,map,
ko:K00329 ko:K00330 ko:K00331 ko:K00332 ko:K00333 ko:K00334 ko:K00335 ko:K00336 ko:K00337 ko:K00338 ko:K00339 ko:K00340 ko:K00341 ko:K00342 ko:K00343 ko:K05572 ko:K05573 ko:K05574 ko:K05575 ko:K05576 ko:K05577 ko:K05578 ko:K05579 ko:K05580 ko:K05581 ko:K05582 ko:K05583 ko:K05584 ko:K05585 ko:K05586 ko:K05587 ko:K05588 ko:K03878 ko:K03879 ko:K03880 ko:K03881 ko:K03882 ko:K03883 ko:K03884 ko:K03934 ko:K03935 ko:K03936 ko:K03937 ko:K03938 ko:K03939 ko:K03940 ko:K03941 ko:K03942 ko:K03943 ko:K03944 ko:K03945 ko:K03946 ko:K03947 ko:K03948 ko:K03949 ko:K03950 ko:K03951 ko:K03952 ko:K03953 ko:K03954 ko:K03955 ko:K03956 ko:K11352 ko:K11353 ko:K03957 ko:K03958 ko:K03959 ko:K03960 ko:K03961 ko:K03962 ko:K03963 ko:K03964 ko:K03965 ko:K03966 ko:K11351 ko:K03967 ko:K03968 ko:K13378 ko:K13380 ko:K15863,ortholog,
ko:K00410 ko:K00411 ko:K00412 ko:K00413 ko:K00414 ko:K00415 ko:K00416 ko:K00417 ko:K00418 ko:K00419 ko:K00420,ortholog,
ko:K00404 ko:K00405 ko:K15862 ko:K00406 ko:K00407 ko:K02256 ko:K02261 ko:K02262 ko:K02263 ko:K02264 ko:K02265 ko:K02266 ko:K02267 ko:K02268 ko:K02269 ko:K02270 ko:K02271 ko:K02272 ko:K02273 ko:K02274 ko:K02275 ko:K02276 ko:K02277 ko:K15408,ortholog,
ko:K02108 ko:K02109 ko:K02110 ko:K02111 ko:K02112 ko:K02113 ko:K02114 ko:K02115 ko:K02117 ko:K02118 ko:K02119 ko:K02120 ko:K02121 ko:K02122 ko:K02107 ko:K02123 ko:K02124 ko:K02125 ko:K02126 ko:K02127 ko:K02128 ko:K02129 ko:K02130 ko:K02131 ko:K02132 ko:K02133 ko:K02134 ko:K02135 ko:K02136 ko:K02137 ko:K02138 ko:K02139 ko:K02140 ko:K02141 ko:K02142 ko:K02143 ko:K02144 ko:K02145 ko:K02146 ko:K02147 ko:K02148 ko:K02149 ko:K02150 ko:K02151 ko:K02152 ko:K02153 ko:K02154 ko:K02155 ko:K03661 ko:K03662,ortholog,
ko:K01541 ko:K01542 ko:K01543 ko:K01544,ortholog,
ko:K01535,ortholog,
ko:K01507 ko:K15986 ko:K15987 ko:K11725 ko:K11726 ko:K06019,ortholog,
ko:K00937,ortholog,
cpd:C00080,compound,
cpd:C00004,compound,
cpd:C00003,compound,
cpd:C00080,compound,
cpd:C00122,compound,
cpd:C00080,compound,
cpd:C00080,compound,
cpd:C00080,compound,
cpd:C00007,compound,
cpd:C00001,compound,
cpd:C00080,compound,
cpd:C00080,compound,
cpd:C00008,compound,
cpd:C00009,compound,
cpd:C00080,compound,
cpd:C00013,compound,
cpd:C00536,compound,
cpd:C00002,compound,
cpd:C00001,compound,
ko:K00236,ortholog,
ko:K00237,ortholog,
ko:K00234,ortholog,
ko:K00235,ortholog,
ko:K00241,ortholog,
ko:K00242 ko:K18859 ko:K18860,ortholog,
ko:K00239,ortholog,
ko:K00240,ortholog,
ko:K00244,ortholog,
ko:K00245,ortholog,
ko:K00246,ortholog,
ko:K00247,ortholog,
ko:K00420,ortholog,
ko:K00419,ortholog,
ko:K00418,ortholog,
ko:K00417,ortholog,
ko:K00416,ortholog,
ko:K00415,ortholog,
ko:K00414,ortholog,
ko:K00410 ko:K00413 ko:K03888 ko:K03889,ortholog,
ko:K00410 ko:K00412 ko:K03887 ko:K03891,ortholog,
ko:K00411 ko:K03886 ko:K03890,ortholog,
ko:K00426,ortholog,
ko:K00425,ortholog,
ko:K00406,ortholog,
ko:K00407,ortholog,
ko:K00405 ko:K15862,ortholog,
ko:K00404 ko:K15862,ortholog,
ko:K02267,ortholog,
ko:K02266,ortholog,
ko:K02265,ortholog,
ko:K02264,ortholog,
ko:K02261,ortholog,
ko:K02298,ortholog,
ko:K02299,ortholog,
ko:K02301,ortholog,
ko:K02297,ortholog,
ko:K02256,ortholog,
ko:K02262,ortholog,
ko:K02300,ortholog,
ko:K02257,ortholog,
ko:K02142,ortholog,
ko:K02112,ortholog,
ko:K02111,ortholog,
ko:K02115,ortholog,
ko:K02113,ortholog,
ko:K02114,ortholog,
ko:K02110,ortholog,
ko:K02108,ortholog,
ko:K02109,ortholog,
ko:K02133,ortholog,
ko:K02132,ortholog,
ko:K02136,ortholog,
ko:K02137,ortholog,
ko:K02134,ortholog,
ko:K02135,ortholog,
ko:K02128,ortholog,
ko:K02126,ortholog,
ko:K02127,ortholog,
ko:K02129 ko:K01549,ortholog,
ko:K02131 ko:K02141,ortholog,
ko:K02130 ko:K02139,ortholog,
ko:K02125,ortholog,
ko:K02138,ortholog,
ko:K02143,ortholog,
ko:K02140,ortholog,
ko:K02117,ortholog,
ko:K02118,ortholog,
ko:K02119,ortholog,
ko:K02120,ortholog,
ko:K02121,ortholog,
ko:K02122,ortholog,
ko:K02123,ortholog,
ko:K02124,ortholog,
ko:K02145,ortholog,
ko:K02147,ortholog,
ko:K02148,ortholog,
ko:K02149,ortholog,
ko:K02150,ortholog,
ko:K02151,ortholog,
ko:K02152,ortholog,
ko:K02144,ortholog,
ko:K02154,ortholog,
ko:K02146,ortholog,
ko:K02153,ortholog,
ko:K03662,ortholog,
ko:K02155 ko:K03661,ortholog,
ko:K11351,ortholog,
ko:K11352,ortholog,
ko:K11353,ortholog,
ko:K00234 ko:K00235 ko:K00236 ko:K00237 ko:K00239 ko:K00240 ko:K00241 ko:K00242 ko:K18859 ko:K18860,ortholog,
cpd:C00042,compound,
ko:K02107,ortholog,
path:ko04141,map,
path:ko03060,map,
path:ko04210,map,
path:ko03050,map,
ko:K04374,ortholog,
ko:K04452,ortholog,
ko:K04440,ortholog,
ko:K03173,ortholog,
ko:K04426,ortholog,
ko:K04431,ortholog,
ko:K03237,ortholog,
ko:K08054,ortholog,
ko:K08057,ortholog,
ko:K14019,ortholog,
gl:G00010,compound,
cpd:C00076,compound,
ko:K08056,ortholog,
ko:K04741,ortholog,
ko:K01367 ko:K03853,ortholog,
ko:K10956 ko:K09481 ko:K07342,ortholog,
ko:K13525,ortholog,
ko:K10956 ko:K09481 ko:K07342,ortholog,
ko:K12666 ko:K12667 ko:K12668 ko:K12669 ko:K12670 ko:K00730 ko:K12691 ko:K07151,ortholog,
ko:K10084 ko:K10085 ko:K10086,ortholog,
ko:K14006 ko:K14007,ortholog,
ko:K10082,ortholog,
ko:K10080,ortholog,
ko:K14016,ortholog,
ko:K14015,ortholog,
ko:K10950 ko:K10976,ortholog,
ko:K01230,ortholog,
ko:K05546 ko:K08288,ortholog,
ko:K05546 ko:K08288,ortholog,
ko:K01228,ortholog,
ko:K11718,ortholog,
gl:G00010,compound,
ko:K01230,ortholog,
ko:K10661,ortholog,
ko:K10601,ortholog,
